INITIATIVE_NAME,SURVEY_NAME,SITE_NAME,SITE_COUNTRY,SITE_REGION,SITE_PRODUCT,GROUP_NAME,SUB_GROUP,VALUE_CHAIN,PRODUCT,COUNTRY,ENTITY,PLANT,EFFECTIVE_YEAR,CATEGORY,QUESTION,ANSWER,SCORE,TOTAL_SCORE_BY_INITIATIVES,CLASSIFICATION_LEVEL,PROVIDENCE_AND_EVIDENCE,VERIFICATION_STATUS,ASSURANCE_STATUS,NOTES,QUESTION_INSTRUCTIONS
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Education,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab61899f/671713662897c6fc66e1291d,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Education,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189ab/671713662897c6fc66e12929,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Education,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189b7/671713662897c6fc66e12939,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes your nutrition related health checks and follow-up programme?,"Workers have access to improved health checks which offer measures of at least 4 most relevant diet indicators screened for including at least 3 of the following (weight, BMI, blood pressure, blood sugar, cholesterol, haemoglobin, and/or any population relevant micronutrient deficiency)",2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189c3/671713662897c6fc66e12949,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the frequency at which health checks are made available to workers?,Health checks and/or follow-up are provided at least annually to workers,2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189cf/671713662897c6fc66e12955,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the type of follow-up or counselling offered toworkers?,Follow up includes relevant tailored interactive resources are provided to the employee after the health checks,1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189dc/671713662897c6fc66e12961,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,To what percentage of your workforce is the programme available to?,The programme is made available on a voluntary and confidential basis to 75-100% of the workforce,2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189e8/671713662897c6fc66e1296d,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the affordability to workers of the healthchecks?,Workforce is able to acquire health checks free of cost and during working hours,2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab6189f4/671713662897c6fc66e1297d,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Which of these statements best describes the affordability to workers of the counselling?,Workforce is able to acquire follow up counselling free of cost and during working hours,2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a00/671713662897c6fc66e1298d,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a0c/671713662897c6fc66e12999,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a18/671713662897c6fc66e129ad,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Nutrition Related Health Checks And Follow-Up,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a24/671713662897c6fc66e129b9,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,"Which of these statements best fits the description of the food and drink items made available to workers through catering, vending, and/ or retail?","None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a30/671713662897c6fc66e129c5,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best fits the way food and drink items are being provided or served in your organisation?,Nutrition information of food and drink options available at the point of purchase/consumption,1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a55/671713662897c6fc66e129d1,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best fits your healthy food at work programme design and implementation?,The programme is standardized and tailored to the workforce (socio-cultural background and/or demographics) in your specific work setting,1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a61/671713662897c6fc66e129dd,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best fits the frequency at which snacks are made available to workers?,Nutritious and safe snacks made available during all meetings or events,1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a6d/671713662897c6fc66e129e9,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best fits the frequency at which meals are made available to workers?,Nutritious and safe meals are available to staff every day of week,3,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a79/671713662897c6fc66e129f5,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,To what percentage of your workforce is any element of your healthy food at work programme available to?,100% of workers,4,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a85/671713662897c6fc66e12a01,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best describes the affordability to workers of the programme?,Workforce acquires regular nutrition and safe snacks or meals (not just at events or meetings) at subsidized cost. (If availability score >1),1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a91/671713662897c6fc66e12a11,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Which of these statements best fits the proximity of the healthy food at work programme?,Nutritious and safe snacks or meals are available within the workplace,2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a9d/671713662897c6fc66e12a21,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,Do you have indicators to measure the progress or impact of this programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618aa9/671713662897c6fc66e12a2d,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,"If applicable, which of the following best describes the level at which you measure your programme?","None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a3c/671713662897c6fc66e12a39,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Healthy Food at Work,To what extent is your programme integrated into the workplace or organisation policy?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29953e2c09700ab618a49/671713662897c6fc66e12a45,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes the breaks allocated to workers as part of the breastfeeding support programme?,"At least three dedicated, paid 30-minute breaks per day during working hours, and/or flexible working time and location",3,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ab5/671713662897c6fc66e12a55,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes the space(s) available to workers as part of the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618ae5/671713662897c6fc66e12a69,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes your maternity leave available to workers in this location as part of the breastfeeding support programme?,18 weeks maternity leave postpartum with at least 2/3 pay for all employees (ILO recommendation 191),1,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618af1/671713662897c6fc66e12a79,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes your parental leave available to workers in this location as part of the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618afd/671713662897c6fc66e12a85,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes your non-dismissal policy applicable to workers in this location as part of the breastfeeding support programme?,"None of the above, not applicable or data unavailable",0,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b09/671713662897c6fc66e12a91,verified,,{},
Kaduna_Plant2_T1,2024 Workforce Nutrition ,Kaduna factory,Nigeria,Africa,IFP,Olam Group,Olam Global Agri,Food & Feed,Processing & Value Addition,Nigeria,Olam Hatcheries Limited_NG26,Kaduna_Plant2_T1,2024,Breastfeeding Support,Which of these statements best describes the extent to which the workers are engaged in the breastfeeding support programme?,"All staff sensitized to the breastfeeding support program and global breastfeeding recommendation, and new employees receive HR orientation",2,43,BRONZE,https://singapore.g17.eco/universal-tracker-provenance/66f29954e2c09700ab618b15/671713662897c6fc66e12a9d,verified,,{},
